"date","open","close","low","high","volume","count","amount"
"2025-03-20 10:30:00",2025.360000000,2032.860000000,2024.790000000,2034.020000000,"441991.211561",190,"217.76357868233703"
"2025-03-20 11:00:00",2032.950000000,2031.490000000,2027.310000000,2034.130000000,"729155.741196",163,"358.9591106401745"
"2025-03-20 11:30:00",2026.890000000,2022.410000000,2022.000000000,2029.450000000,"722451.44142529",212,"356.72274503187566"
"2025-03-20 12:00:00",2022.560000000,2021.290000000,2019.170000000,2024.600000000,"675313.755734",259,"333.877"
"2025-03-20 12:30:00",2024.210000000,2021.590000000,2018.160000000,2025.130000000,"428820.73544062",304,"212.2241081228908"
"2025-03-20 13:00:00",2021.340000000,2017.540000000,2016.660000000,2021.520000000,"544083.55093199",252,"269.4086109704638"
"2025-03-20 13:30:00",2013.020000000,2016.830000000,2012.360000000,2017.330000000,"1001192.839412",289,"496.7491690521895"
"2025-03-20 14:00:00",2017.090000000,2019.660000000,2015.540000000,2019.910000000,"796868.25271024",405,"394.9391464901562"
"2025-03-20 14:30:00",2015.420000000,2013.650000000,2007.040000000,2016.270000000,"1014093.08070318",392,"504.37725091570593"
"2025-03-20 15:00:00",2012.820000000,2010.790000000,2009.970000000,2015.790000000,"225349.00921787",130,"111.97944532417532"
"2025-03-20 15:30:00",2008.790000000,2008.030000000,2005.550000000,2010.670000000,"852209.7221659",396,"424.37796790972635"
"2025-03-20 16:00:00",2007.300000000,2012.060000000,2003.010000000,2012.400000000,"459365.81291516",295,"228.76749417113024"
"2025-03-20 16:30:00",2011.810000000,2020.280000000,2010.660000000,2020.400000000,"1392464.68374949",543,"690.6768379601596"
"2025-03-20 17:00:00",2019.260000000,2011.730000000,2009.290000000,2019.260000000,"768041.87706803",271,"381.4373797181094"
"2025-03-20 17:30:00",2006.810000000,2004.920000000,2003.600000000,2011.280000000,"459586.553179",276,"228.9147353261831"
"2025-03-20 18:00:00",2005.060000000,1979.440000000,1977.070000000,2005.500000000,"2311219.1892372",1342,"1161.851888535373"
"2025-03-20 18:30:00",1979.960000000,1985.310000000,1977.440000000,1987.670000000,"974773.82445609",424,"491.4196926079335"
"2025-03-20 19:00:00",1982.330000000,1987.980000000,1982.280000000,1991.260000000,"675858.35197331",435,"340.2703759320372"
"2025-03-20 19:30:00",1990.930000000,1987.710000000,1987.710000000,1993.630000000,"960294.24543988",479,"482.2423232951831"
"2025-03-20 20:00:00",1988.250000000,1994.760000000,1984.980000000,1994.760000000,"333638.92409291",210,"167.8120407642464"
